Word,ExpectedRate,avg
more than,3.218726163,3.218726163
more,3.155185134,3.19200693
moreover,2.976212078,2.976212078
moribund,1.72522749,1.72522749
mormon,5,5
moronic,1.117085031,1.117085031
morose,2.554986914,2.554986914
morosely,5,5
morphological,5,5
morphologically,5,5
mortal,3.557527188,3.557527188
mortally,2.977037542,2.977037542
mortuary,3,3
mosaic,5,5
most especially,2.829834089,2.829834089
most importantly,3.866781166,3.866781166
most,3.29841075,3.424410128
mostly,3.075799809,3.075799809
motherly,2.187366277,3.372200467
motionless,5,5
motivated,3.646920677,3.646920677
motivational,3.136906987,3.136906987
motley,5,5
mouldy,2.351680589,2.351680589
mountainous,3.187956917,3.187956917
mournful,2.412891756,2.412891756
mousy,1.738457211,1.738457211
mouth-watering,5,5
movable,3.265357233,3.265357233
moveable,2.518492094,2.518492094
moving,4.622710666,4.622710666
movingly,5,5
much as,3.275090434,3.275090434
much,3.168502128,3.129182597
mucky,4,4
muddy,2.805300372,2.805300372
muggy,2.804947697,2.804947697
multi-color,5,5
multi-colored,1.9619083,1.9619083
multi-ethnic,5,5
multicellular,5,5
multicultural,3.910484923,3.910484923
multidimensional,5,5
multifaceted,4.653531998,4.653531998
multifarious,4.386034674,4.386034674
multilateral,5,5
multilaterally,4,4
multilevel,4,4
multilingual,2.533532505,2.533532505
multinational,2.850438323,2.850438323
multiple,3.002275565,3.002275565
multiply,5,5
multipurpose,4,4
multiracial,5,5
multistorey,4,4
multistory,1.753996714,1.753996714
multitudinous,5,5
multivariate,5,5
mundane,3.051405582,3.051405582
municipal,3.067825042,3.067825042
murderous,3.913153674,3.913153674
murderously,5,5
murky,3.728454308,3.728454308
muscular,2.787267406,2.787267406
musculoskeletal,4.239183994,4.239183994
mushy,2.261744973,2.261744973
musical,3.305384335,3.305384335
musically,4.386034674,4.386034674
musky,1.697155506,1.697155506
muslim,5,5
must,5,5
musty,2.166551301,2.166551301
mutable,5,5
mutagenic,4,4
mutant,2.113562375,2.113562375
mute,2.140854601,2.140854601
muted,3.573945256,3.573945256
mutely,1.72522749,1.72522749
mutual,3.295497161,3.295497161
mutually beneficial,2.705479332,2.705479332
mutually exclusive,2.574233624,2.574233624
mutually,2.99659142,2.99659142
myeloid,5,5
myocardial,5,5
myopic,2.981953525,2.981953525
myriad,3.569784351,3.569784351
mysterious,2.717930065,2.717930065
mysteriously,1.999671433,1.999671433
mystic,2.675650765,2.675650765
mystical,2.82316735,2.82316735
mystically,5,5
mystified,3,3
mythic,1.886008016,1.886008016
mythical,3.335680836,3.335680836
mythological,2.944391814,2.944391814
nagging,3.954771379,3.954771379
nail-biting,2.639382214,2.639382214
naive,2.746441451,2.746441451
naively,2.523623864,2.523623864
naked,2.384109645,2.384109645
nakedly,2.12584132,2.12584132
namby-pamby,5,5
nameless,3.343431436,3.343431436
namely,3.285615146,3.285615146
narcissistic,2.221798632,2.221798632
narcotic,3.395057717,3.395057717
narrative,3.425441414,3.425441414
narrow-minded,2.213131041,2.213131041
narrow,2.801191184,2.801191184
narrowly,3.391830229,3.391830229
nasal,2.323205318,2.323205318
nascent,3.851923716,3.851923716
nastily,1,1
nasty,2.26248735,2.26248735
natal,4.239183994,4.239183994
national socialist,2.829834089,2.829834089
national,3.496293548,3.496293548
nationalist,2.615909991,2.615909991
nationalistic,2.550868323,2.550868323
nationally,2.43457918,2.43457918
nationwide,2.49899074,2.49899074
native american,2.930090204,2.930090204
native-born,4.386034674,4.386034674
native,3.573366936,3.573366936
natriuretic,5,5
natural,3.331970238,3.331970238
naturalistic,2.955575736,2.955575736
naturalized,4.386034674,4.386034674
naturally occurring,5,5
naturally,3.039269109,3.039269109
naughty,4.834163945,4.834163945
nauseated,5,5
nauseating,5,5
nauseous,2.795414282,2.795414282
nautical,4.011667416,4.011667416
naval,4.233943364,4.233943364
navigable,4.557034656,4.557034656
navigational,4.173270507,4.173270507
nazi,4.132110745,4.132110745
neanderthal,2.583542611,2.583542611
near,3.615331403,3.146811247
nearby,3.377009395,3.486895097
nearly,2.912438752,2.912438752
nearsighted,4,4
neat,3.537670743,3.537670743
neatly,3.048347644,3.048347644
nebulous,2.446208886,2.446208886
necessarily,3.214862286,3.214862286
necessary,3.166197883,3.166197883
neck and neck,3,3
necked,4,4
needed,4,4
needful,4,4
needless,2.226711909,2.226711909
needlessly,2.624623162,2.624623162
needy,2.810843882,2.810843882
nefarious,2.56660034,2.56660034
negative,3.373746871,3.373746871
negatively,3.233455743,3.233455743
neglectful,3.926556775,3.926556775
negligent,1.179331261,1.179331261
negligible,3.135001985,3.135001985
negotiable,5,5
neighboring,3.266144282,3.266144282
neoclassic,5,5
neoclassical,4.194875882,4.194875882
neoliberal,5,5
neolithic,4.386034674,4.386034674
neonatal,5,5
nerve-racking,5,5
nervous,3.68724994,3.68724994
nervously,3.438525424,3.438525424
net,2.832117965,2.832117965
neural,3.740740016,3.740740016
neurologic,2,2
neurological,3.849556115,3.849556115
neuronal,5,5
neuropsychological,5,5
neurotic,2.72770857,2.72770857
neuter,1,1
neutral-colored,5,5
neutral,3.108557637,3.108557637
never again,1.683653746,1.683653746
never-ending,3.059007404,3.059007404
never,2.770447114,2.770447114
nevertheless,3.469526656,3.469526656
new zealander,3.679274827,3.679274827
new,3.145447473,3.145447473
newborn,3.427491898,3.427491898
newfangled,5,5
newly,3.456305567,3.456305567
newsworthy,3.227825753,3.227825753
newtonian,4,4
next door,3.240582052,3.240582052
next-to-last,5,5
next,3.022784081,2.914517706
nicaraguan,3.541234481,3.541234481
nice,3.499816547,3.499816547
nicely,3.709230408,3.709230408
nickel-and-dime,5,5
nifty,3.270518462,3.270518462
nigerian,5,5
niggling,5,5
nigh,1.753996714,1.753996714
nightly,3.396268461,3.940818051
nightmarish,3.576175758,3.576175758
nihilistic,2.982687291,2.982687291
nimble,4.418123868,4.418123868
nimbly,2,2
nine times,3.889390775,3.889390775
nineteen,4.268091093,4.268091093
nineteenth,3.579128735,3.579128735
ninety-eight,1.697155506,1.697155506
ninety-five,4.386034674,4.386034674
ninety-nine,5,5
ninety-seven,5,5
ninth,3.041283552,3.041283552
nippy,3.371104373,3.371104373
nitric,5,5
no doubt,3.065131026,3.065131026
no end,2.380301007,2.380301007
no longer,2.673562152,2.673562152
no matter what happens,3.851923716,3.851923716
no matter,3.223820287,3.223820287
no more,2.870326078,2.870326078
no-frills,3.064254978,3.064254978
no-nonsense,3.684318651,3.684318651
no-win,3.449876208,3.449876208
no,2.601135532,2.601135532
noble,3.077667667,3.077667667
nocturnal,3.449876208,3.449876208
nocturnally,3,3
noetic,5,5
noiseless,4.557034656,4.557034656
noisily,1.952473137,1.952473137
noisome,1.753996714,1.753996714
noisy,2.949135494,2.949135494
nomadic,4.041827698,4.041827698
nominal,3.987849931,3.987849931
nominally,2.562647381,2.562647381
non-automatic,3,3
non-living,5,5
non-negotiable,1.697155506,1.697155506
non-paying,1.697155506,1.697155506
non-verbally,1,1
non-white,4.557034656,4.557034656
non,3.025576683,3.025576683
nonchalant,2.523733985,2.523733985
nonchalantly,1.596498132,1.596498132
nondenominational,5,5
nondescript,3.195304398,3.195304398
nonessential,4,4
nonetheless,3.851608491,3.851608491
nonexistent,2.517070629,2.517070629
nonfat,4.386034674,4.386034674
nonfictional,4.557034656,4.557034656
nonhuman,5,5
nonjudgmental,4.386034674,4.386034674
nonlinear,4.557034656,4.557034656
nonmaterial,5,5
nonobjective,2,2
nonpareil,4,4
nonpartisan,4.386034674,4.386034674
nonpersonal,1,1
nonpolitical,4,4
nonprofessional,5,5
nonprofit,4.738862767,4.738862767
nonrational,1,1
nonrenewable,5,5
nonsectarian,5,5
nonsense,3.206866798,3.206866798
nonsensical,1.745646226,1.745646226
nonspecific,5,5
nonstick,1,1
nonstop,2.855031335,2.855031335
nontraditional,2.187366277,2.187366277
nonunion,2,2
nonverbal,2.116044124,2.116044124
nonviolent,3.260325435,3.260325435
normal,2.979002669,2.979002669
normally,3.225300193,3.225300193
normative,2.843240949,2.843240949
north african,4.163956799,4.163956799
north american,3.159691169,3.159691169
north korean,5,5
north vietnamese,4,4
north,3.077802535,3.372812523
northbound,4,4
northeast,4.386034674,4.386034674
northeastern,4.239183994,4.239183994
northern,3.715209843,3.715209843
northwest,3.090816549,3.090816549
northwestern,5,5
norwegian,4,4
nosed,5,5
nostalgic,3.630800459,3.630800459
nostalgically,2.583542611,2.583542611
nosy,4.173270507,4.173270507
not bad,3.154266525,3.154266525
not guilty,2.319589118,2.319589118
not intrusive,4.362603278,4.362603278
not surprised,2.774728828,2.774728828
not to mention,2.606231546,2.606231546
not,2.83606845,2.83606845
notable,3.483622771,3.483622771
notably,2.912455732,2.912455732
noted,3.395057717,3.395057717
noteworthy,3.376603663,3.376603663
noticeable,3.361874562,3.361874562
noticeably,3.030090697,3.030090697
noticed,3.057360333,3.057360333
notional,5,5
notorious,2.889999364,2.889999364
notoriously,3.051586724,3.051586724
notwithstanding,1.753996714,1.753996714
nourished,5,5
nourishing,5,5
novel,2.934912949,2.934912949
now and again,3.574100213,3.574100213
now and then,3.808365201,3.808365201
now now,3.055080239,3.055080239
now,3.0872289,3.0872289
nowadays,3.315573639,3.315573639
nowhere,2.507871903,2.507871903
noxious,4.173270507,4.173270507
nubby,5,5
nubile,5,5
nuclear,3.273155352,3.273155352
nude,1.825777156,1.825777156
null,1,1
numb,3.002380794,3.002380794
numbing,4,4
numerable,5,5
numeric,3.488269766,3.488269766
numerical,3.340109233,3.340109233
numerous,3.0426356,3.0426356
numinous,4,4
nutrient,3.950356822,3.950356822
nutritional,3.06503632,3.06503632
nutritionally,3.006379945,3.006379945
nutritious,3.686309428,3.686309428
nutritive,4.053508381,4.053508381
nutty,2.139810003,2.139810003
o'clock,2.918535152,2.918535152
o.k.,3.127108886,3.563554443
obdurate,1,1
obedient,2.802691223,2.802691223
obediently,5,5
obese,2.965208772,2.965208772
objectionable,2.589852035,2.589852035
objectionably,3,3
objective,2.910466788,2.910466788
objectively,3.646348884,3.646348884
obligated,2.196953157,2.196953157
obligatory,3.010193125,3.010193125
obliged,2.533532505,2.533532505
obliging,4.557034656,4.557034656
oblique,1.753996714,1.753996714
obliquely,3.395057717,3.395057717
oblivious,2.928390146,2.928390146
obnoxious,2.362419231,2.362419231
obnoxiously,2.680779287,2.680779287
obscene,2.599512204,2.599512204
obscenely,2.918209068,2.918209068
obscure,3.072231137,3.072231137
obscurely,3,3
obsequious,2.354084334,2.354084334
observable,3.086363252,3.086363252
observant,3.127159922,3.127159922
observational,4,4
observed,3.541288115,3.541288115
obsessive-compulsive,2.977037542,2.977037542
obsessive,4.157711025,4.157711025
obsessively,3.291663867,3.291663867
obsolete,2.469388411,2.469388411
obstinate,4,4
obstinately,5,5
obstreperous,1,1
obtainable,4.386034674,4.386034674
obtrusive,4.200960503,4.200960503
obtuse,5,5
obvious,2.559696229,2.559696229
obviously,2.652026996,2.652026996
occasional,3.397785627,3.397785627
occasionally,3.17384546,3.17384546
occupational,3.053894011,3.053894011
occupied,2.83818659,2.83818659
odd,3.024374107,3.024374107
oddly,3.070439683,3.070439683
odds-on,4,4
odious,2.669134697,2.669134697
of a sudden,2.264074741,2.264074741
of age,3.563021379,3.563021379
of all time,2.928982471,2.928982471
of course,3.072711106,3.072711106
of each person,3.10299547,3.10299547
of import,3.307467463,3.307467463
of late,3.146826145,3.146826145
of necessity,3.032504207,3.032504207
of the essence,4.243929937,4.243929937
off and on,2.605241182,2.605241182
off guard,2.967362171,2.967362171
off the beaten track,3.324993334,3.324993334
off the cuff,2.583542611,2.583542611
off the hook,2.686890084,2.686890084
off the record,3.609711389,3.609711389
off-and-on,5,5
off-base,4.557034656,4.557034656
off-center,4.386034674,4.386034674
off-guard,4,4
off-limits,4,4
off-line,4,4
off-putting,2.980584934,2.980584934
off-site,2.888788571,2.888788571
off-street,2.66689837,2.66689837
off-the-cuff,3.679274827,3.679274827
off-the-rack,1,1
off-the-shelf,2.868868503,2.868868503
off-the-wall,5,5
off-white,5,5
off,4,3.438425537
offbeat,4.585870235,4.585870235
offended,3.403191496,3.403191496
offensive,2.093108622,2.093108622
offensively,1,1
offhand,1.876059406,2.21552316
offhanded,5,5
official,2.771793874,2.771793874
officially,3.393217876,3.393217876
officious,2.554986914,2.554986914
offish,5,5
offshore,3.679274827,3.502687372
often,3.31220684,3.31220684
ok,2.681713659,2.897982339
okay,2.736343779,2.736343779
old-fashioned,3.076666075,3.076666075
old-hat,2,2
old-time,4.676987447,4.676987447
old-world,3.733642786,3.733642786
old,3.013521469,3.013521469
olden,5,5
older,3.387513284,3.387513284
oldish,2.322197275,2.322197275
olfactory,4,4
oligarchic,5,5
olive,2.807000979,2.807000979
olympian,5,5
olympic,3.284018475,3.284018475
ominous,3.098653664,3.098653664
ominously,2.950445642,2.950445642
omnipotent,3.396598446,3.396598446
omnipresent,3.103615712,3.103615712
omniscient,3.889390775,3.889390775
omnivorous,2.405336226,2.405336226
on a higher floor,3.232989215,3.232989215
on a lower floor,2.842129009,2.842129009
on a regular basis,3.062151927,3.062151927
on air,2.81058292,2.81058292
on all fours,2,2
on an individual basis,3.889390775,3.889390775
on and off,3.165607576,3.165607576
on approval,5,5
on average,3.460818012,3.460818012
on base,2.976596229,2.976596229
on board,3.341710471,3.341710471
on camera,1.957406721,1.957406721
on earth,3.137690077,3.137690077
on faith,3.505972005,3.505972005
on fire,1.878751694,1.878751694
on guard,4.687563235,4.687563235
on hand,3.787116402,3.787116402
on it,2.943471427,2.943471427
on occasion,3.418481226,3.418481226
on one hand,2.657856848,2.657856848
on paper,2.761609329,2.761609329
on purpose,2.908174721,2.908174721
on request,3.1209863,3.1209863
on tap,3.686498396,3.686498396
on that point,3.116717574,3.116717574
on that,2.9884072,2.9884072
on the average,3.187779635,3.187779635
on the button,3.313506771,3.313506771
on the contrary,3.388815748,3.388815748
on the dot,3.135301725,3.135301725
on the face of it,3.818375464,3.818375464
on the fence,3.9403142,3.9403142
on the fly,3.447557984,3.447557984
on the go,3.745342237,3.745342237
on the hook,2.690420991,2.690420991
on the job,3.523226063,3.523226063
on the loose,3.125739889,3.125739889
on the nose,4,4
on the offensive,5,5
on the one hand,3.119960344,3.119960344
on the other hand,3.039507139,3.039507139
on the side,3.051378929,3.051378929
on the sly,5,5
on the spot,3.164967678,3.164967678
on the spur of the moment,2.852136692,2.852136692
on the table,2.810521325,2.810521325
on the way,3.139642505,3.139642505
on the whole,3.02370446,3.02370446
on the wing,5,5
on time,3.392594281,3.392594281
on trial,2.719361282,2.719361282
on your guard,4.386034674,4.386034674
on-going,3.938464102,3.938464102
on-line,3.398016449,3.398016449
on-site,3.451596119,3.451596119
on-street,3.779014875,3.779014875
on-the-job,4.386034674,4.386034674
on-the-spot,3.312963962,3.312963962
on,4.386034674,4.386034674
once again,3.161357835,3.161357835
once and for all,3.035842762,3.035842762
once in a while,3.493178482,3.493178482
once more,3.214587213,3.214587213
once,3.113702487,3.113702487
one after another,3.593221423,3.593221423
one and only,2.58580773,2.58580773
one at a time,3.198617845,3.198617845
one by one,2.611654668,2.611654668
one hundred forty,3,3
one hundred,3.619703323,3.619703323
one thousand,3.683401237,3.683401237
one time,2.892248042,2.892248042
one-armed,5,5
one-celled,5,5
one-dimensional,2.008021323,2.008021323
one-eyed,5,5
one-handed,5,5
one-man,4,4
one-on-one,3.433156317,3.433156317
one-party,2,2
one-sided,2.188928268,2.188928268
one-time,2.657082975,2.657082975
one-to-one,4,4
one-way,3.053479708,3.053479708
one-year-old,5,5
one-year,3.74198973,3.74198973
onerous,2.356344658,2.356344658
onetime,4,4
ongoing,3.072111439,3.072111439
online,2.832274245,2.832274245
only if,2.627388914,2.627388914
only too,3.615278706,3.615278706
only when,2.982489056,2.982489056
only,3.309908158,3.167624113
ontological,1.968306708,1.968306708
onward,4.715507074,4.715507074
opaque,2.601394618,2.601394618
open-air,3.622477466,3.622477466
open-ended,2.892372607,2.892372607
open-minded,3.885661576,3.885661576
open-plan,5,5
open-source,5,5
open,3.177993188,3.177993188
opening,5,5
openly,3.023418132,3.023418132
operable,2.292180619,2.292180619
operant,1,1
operatic,5,5
operational,2.914557413,2.914557413
operationally,4,4
operative,3.04961563,3.04961563
opinionated,3.541234481,3.541234481
opinionative,3,3
opportune,1.824104789,1.824104789
opportunistic,2.297067868,2.297067868
opposable,3,3
opposing,3.155064048,3.155064048
opposite,3.251772501,3.251772501
oppressed,4.715507074,4.715507074
oppressive,3.635442912,3.635442912
oppressively,2.924472918,2.924472918
optical,3.537297827,3.537297827
optimal,3.247587431,3.247587431
optimally,2.470745901,2.470745901
optimistic,3.505450521,3.505450521
optimistically,2.226987298,2.226987298
optimum,4.322929066,4.322929066
optional,3.0994822,3.0994822
optionally,5,5
opulent,3.443520357,3.443520357
opulently,5,5
or else,2.807794206,2.807794206
or so,2.959373286,2.959373286
oral,2.534151386,2.534151386
orange,3.357299916,3.357299916
oratorical,4,4
orbital,5,5
orchestral,2.322197275,2.322197275
orderly,2.713460153,2.713460153
ordinarily,3.467127862,3.467127862
ordinary,3.284443225,3.284443225
organic,3.159099367,3.159099367
organically,3.526199546,3.526199546
organisational,4.157469424,4.157469424
organised,3.799770825,3.799770825
organizational,4.017568323,4.017568323
organized,4.208584191,4.208584191
orgiastic,1,1
oriental,3.537709527,3.537709527
oriented,4,4
original,2.326571514,2.326571514
originally,3.167908128,3.167908128
ornamental,4.173270507,4.173270507
ornate,3.588352499,3.588352499
ornately,2,2
ornery,2.394258351,2.394258351
orthodox,3.561231323,3.561231323
orthopedic,3.494323715,3.494323715
osmotic,4,4
ostensible,2.615909991,2.615909991
ostensibly,2.689814097,2.689814097
ostentatious,2.829134977,2.829134977
ostentatiously,4,4
other than,2.906496802,2.906496802
other,3.075679458,3.075679458
otherwise,3.0336487,3.0336487
otherworldly,5,5
otiose,4,4
out front,3.235861706,3.235861706
out loud,3.486648363,3.486648363
out of doors,4.239183994,4.239183994
out of hand,3.006989119,3.006989119
out of nothing,1.931633111,1.931633111
out of place,3.263872054,3.263872054
out of practice,4.557034656,4.557034656
out of print,2.155579608,2.155579608
out of reach,3.016432881,3.016432881
out of sight,3.442187577,3.442187577
out of stock,2.685920856,2.685920856
out of the blue,2.41083207,2.41083207
out of the question,2.441269263,2.441269263
out of the way,3.430294663,3.430294663
out of thin air,2.673878012,2.673878012
out of true,1,1
out of use,4.034332942,4.034332942
out of view,5,5
out of wedlock,5,5
out of whack,2.92866947,2.92866947
out of work,4.041827698,4.041827698
out of,2.792241113,2.792241113
out to,3.041578916,3.041578916
out-and-out,1.414671615,1.414671615
out-of-bounds,3,3
out-of-date,2.4755049,2.4755049
out-of-the-way,5,5
out-of-town,3.049999518,3.049999518
out,2.824037004,2.824037004
outbound,2.187366277,2.187366277
outdated,2.654375462,2.654375462
outdoor,3.663624268,3.663624268
outer,3.188833819,3.188833819
outfitted,4.239183994,4.239183994
outgoing,3.494847817,3.494847817
outlandish,2.602655217,2.602655217
outlandishly,1.697155506,1.697155506
outlawed,5,5
outlying,2.829134977,2.829134977
outmoded,1,1
outraged,2.542372952,2.542372952
outrageous,2.863909317,2.863909317
outrageously,3.192875761,3.192875761
outright,2.053417084,2.378820346
outside,3.051819255,2.960734145
outsized,2.554986914,2.554986914
outspoken,4.490295109,4.490295109
outstanding,4.028821925,4.028821925
outstandingly,4.687563235,4.687563235
outward,4.173270507,3.545739788
outwardly,3.462418409,3.462418409
outwards,5,5
oval,4.103361836,4.103361836
ovarian,5,5
over again,2.956402618,2.956402618
over and over again,2.880932937,2.880932937
over and over,2.897837665,2.897837665
over here,3.266940692,3.266940692
over-the-hill,5,5
over-the-top,2.438985385,2.438985385
over,3.011295208,3.011295208
overactive,3.502232531,3.502232531
overaged,5,5
overall,3.227566558,3.227566558
overbearing,3.541234481,3.541234481
overbearingly,2,2
overblown,2.04275038,2.04275038
overboard,3.0952116,3.0952116
overburdened,3.550712007,3.550712007
overcast,3.18747162,3.18747162
overconfident,3.326099916,3.326099916
overdressed,4,4
overdue,2.521780136,2.521780136
overenthusiastic,2.554986914,2.554986914
overgenerous,5,5
overgrown,4.239183994,4.239183994
overhead,2.292118322,2.665990626
overladen,5,5
overloaded,4.386034674,4.386034674
overly,2.989804648,2.989804648
overnight,3.15165075,3.17483619
overpriced,2.114427786,2.114427786
overprotective,4.034332942,4.034332942
overripe,4,4
overseas,2.905441555,2.951884308
oversize,2.918209068,2.918209068
oversized,3.709709439,3.709709439
overstuffed,3.366411331,3.366411331
overt,5,5
overtime,2.768682371,2.768682371
overtly,2.427426606,2.427426606
overweight,3.013827894,3.013827894
overwhelming,3.34146255,3.34146255
overwhelmingly,3.351962167,3.351962167
overwrought,1.82190431,1.82190431
overzealous,1.993626033,1.993626033
own,3.246636777,3.246636777
owned,1,1
p.m.,2.548646621,2.548646621
packed,3.232935156,3.232935156
padded,2.490515967,2.490515967
pagan,5,5
paid,2,2
pain-free,3.18747162,3.18747162
pained,3.449876208,3.449876208
painful,2.827068694,2.827068694
painfully,2.348157823,2.348157823
painless,4.496666685,4.496666685
painlessly,4.687563235,4.687563235
painstakingly,3.801157604,3.801157604
painted,3.054115618,3.054115618
pakistani,5,5
palatable,2.88742977,2.88742977
palatial,3.834752918,3.834752918
pale blue,2.941594482,2.941594482
pale,2.468407806,2.468407806
paleontological,5,5
palestinian,3,3
palpable,3.666061789,3.666061789
palpably,4.194875882,4.194875882
paltry,2.365628843,2.365628843
panamanian,2.408928632,2.408928632
pancreatic,5,5
pandemic,4.386034674,4.386034674
panegyric,2,2
panic-stricken,3.541234481,3.541234481
panicky,2,2
panoramic,4.125598881,4.125598881
pantheistic,2,2
papal,5,5
paper thin,2.048081859,2.048081859
par excellence,4.611181062,4.611181062
paradoxical,3.424491351,3.424491351
paradoxically,2.187366277,2.187366277
parallel,3.73763873,3.73763873
paralyzed,5,5
paramilitary,2.358829687,2.358829687
paramount,3.516652062,3.516652062
paranoid,2.547542044,2.547542044
paranormal,1.640665509,1.640665509
parasitic,2.836733239,2.836733239
parasitically,4,4
parental,2.815761574,2.815761574
parenthetical,2.554986914,2.554986914
parietal,3,3
parisian,4.198513397,4.198513397
parliamentary,1.753996714,1.753996714
parochial,2.046830049,2.046830049
parsimonious,2.554986914,2.554986914
part-time,2.945040911,3.243137696
partial,3.021812847,3.021812847
partially,2.845012022,2.845012022
participatory,5,5
particular,3.196241795,3.196241795
particularly,3.283078535,3.283078535
partisan,3.313618947,3.313618947
partly,3.064577843,3.064577843
paschal,5,5
passable,2.501873864,2.501873864
passably,2.126046859,2.126046859
passionate,3.61170423,3.61170423
passionately,3.15701449,3.15701449
passionless,4,4
passive,2.603860502,2.603860502
passively,2.790689171,2.790689171
past,3.109527738,3.274402321
pastel,5,5
pastoral,2.322814266,2.322814266
pasty,5,5
patchy,2.720444302,2.720444302
patented,2.554986914,2.554986914
patently,2.40839589,2.40839589
paternal,4.386034674,4.386034674
paternalistic,4.386034674,4.386034674
pathetic,1.670847421,1.670847421
pathetically,2.257012706,2.257012706
pathological,2.347448509,2.347448509
pathologically,1.466403084,1.466403084
patient of,3.851923716,3.851923716
patient,3.713295695,3.713295695
patiently,3.002558825,3.002558825
patriarchal,2.627695336,2.627695336
patriotic,2.776896585,2.776896585
patristic,5,5
patronising,2,2
paved,1.963465068,1.963465068
pavlovian,1.697155506,1.697155506
payable,3,3
paying attention,3.009796962,3.009796962
peace-loving,1.697155506,1.697155506
peaceful,4.046644429,4.046644429
peacefully,3.24110458,3.24110458
peachy,4,4
peaked,5,5
pearlescent,3,3
pearly,2.550868323,2.550868323
pectoral,5,5
peculiar,2.750299015,2.750299015
peculiarly,3.655707557,3.655707557
pedagogic,5,5
pedagogical,4.386034674,4.386034674
pedagogically,5,5
pedal,5,5
pedantic,2.275700951,2.275700951
pedantically,3,3
pedestrian,3.016164447,3.016164447
pediatric,2.364351553,2.364351553
peerless,5,5
peeved,3,3
peevish,2,2
pejorative,1.466403084,1.466403084
pellucid,4,4
pelvic,4,4
penal,5,5
pendant,5,5
penniless,1.72522749,1.72522749
penny-wise,3,3
pensive,4.386034674,4.386034674
pent-up,5,5
pent,3,3
pentatonic,5,5
peopled,4,4
peppy,2,2
per annum,5,5
per capita,3.676437864,3.676437864
per diem,3.307839208,3.307839208
per se,3.068464231,3.068464231
per year,2.755224621,2.755224621
perceptible,4.386034674,4.386034674
perceptive,3.894269923,3.894269923
perceptively,5,5
perceptual,3.541234481,3.541234481
peremptory,5,5
perennial,4.246546233,4.246546233
perennially,5,5
perfect,4.088580009,4.088580009
perfectly,3.752838279,3.752838279
perfervid,4,4
perforated,5,5
perfumed,3.541234481,3.541234481
perfunctorily,5,5
perfunctory,2.770930496,2.770930496
perhaps,2.990560518,2.990560518
perilous,4.077760269,4.077760269
perilously,4.557034656,4.557034656
periodic,3.289191506,3.289191506
periodical,2.868868503,2.868868503
periodically,3.300329407,3.300329407
peripheral,3.415998363,3.415998363
perishable,2.354084334,2.354084334
perked up,4.557034656,4.557034656
perky,3.169764526,3.169764526
permanent,3.230701561,3.230701561
permanently,3.331929816,3.331929816
permissible,2.126177485,2.126177485
permissive,3.326694001,3.326694001
pernicious,3.42860053,3.42860053
perpendicular,3.215470362,3.215470362
perpetual,2.996501878,2.996501878
perpetually,2.526948354,2.526948354
perplexed,4,4
perplexing,3.653073472,3.653073472
persian,2.583542611,2.583542611
persistent,2.959458085,2.959458085
persistently,2,2
personable,3.859237091,3.859237091
personal,3.475144587,3.475144587
personalised,5,5
personalized,5,5
personally,3.269389118,3.269389118
perspicacious,4.557034656,4.557034656
persuasive,3.448680571,3.448680571
persuasively,4.311000635,4.311000635
pertinent,3.420359611,3.420359611
peruvian,2.187366277,2.187366277
pervasive,3.093185531,3.093185531
perverse,2.716341285,2.716341285
perversely,3.18747162,3.18747162
perverted,3.070723314,3.070723314
pervious,3.911726269,3.911726269
pesky,2.831166282,2.831166282
pessimistic,3.164365461,3.164365461
pestered,5,5
pet,3.659205963,3.659205963
petite,3.697399734,3.697399734
pettily,5,5
petty,2.428916908,2.428916908
petulant,4.715507074,4.715507074
phallic,5,5
phantasmal,5,5
phantom,2.467639868,2.467639868
pharisaical,1,1
pharmaceutical,3.817826705,3.817826705
phenomenal,4.059065711,4.059065711
phenomenally,3.373064177,3.373064177
philanthropic,4.557034656,4.557034656
philippine,2,2
philosophic,3.911726269,3.911726269
philosophical,3.080842347,3.080842347
philosophically,2.979968162,2.979968162
phlegmatic,4,4
phobic,5,5
phonetic,4.611181062,4.611181062
phonetically,5,5
phoney,2.533532505,2.533532505
phonic,2,2
phony,2.727740718,2.727740718
phosphorescent,3,3
photogenic,3.851923716,3.851923716
photographic,4.402607046,4.402607046
physical,3.25108868,3.25108868
physically,2.988978518,2.988978518
physiologic,5,5
physiological,3.045747412,3.045747412
physiologically,3.011157899,3.011157899
picaresque,5,5
picayune,5,5
picky,3.393118352,3.393118352
pictorial,3.541234481,3.541234481
picturesque,3.87755781,3.87755781
picturesquely,4,4
piecemeal,2.196953157,2.196953157
pink,2.814593553,2.814593553
pinkish,2.554986914,2.554986914
pint-sized,5,5
pious,2.430695003,2.430695003
piquant,3,3
pissed off,2.305356551,2.305356551
pissed,5,5
pitched,3.61661619,3.61661619
piteously,2,2
pithily,3,3
pithy,3.218650913,3.218650913
pitiable,2.583542611,2.583542611
pitiful,2.333511709,2.333511709
pitifully,1.442917783,1.442917783
pituitary,5,5
pivotal,3.563454731,3.563454731
pixilated,1,1
placid,2.850299096,2.850299096
plain,2.49718975,2.512808677
plainly,2.839128315,2.839128315
plainspoken,5,5
plaintive,5,5
planetary,4.157469424,4.157469424
planned,3.424318877,3.424318877
plantar,2,2
plastered,5,5
plastic,2.111883311,2.111883311
platitudinous,4.386034674,4.386034674
