,Unnamed: 0,Word,Rating,Category,Count,Total,Corpus,RelativeFrequency,Probabilities,ExpectedRate
21953,21953,nightmarish/a,4,0.25,0,7789649,OpenTable,0.0,0.0,3.674620964
21954,21954,nightmarish/a,5,0.5,1,8266564,OpenTable,1.21e-07,0.337310482,3.674620964
21955,21955,nimble/a,1,-0.5,0,699695,OpenTable,0.0,0.0,4.0
21956,21956,nimble/a,2,-0.25,0,2507147,OpenTable,0.0,0.0,4.0
21957,21957,nimble/a,3,0.0,0,4207700,OpenTable,0.0,0.0,4.0
21958,21958,nimble/a,4,0.25,2,7789649,OpenTable,2.57e-07,1.0,4.0
21959,21959,nimble/a,5,0.5,0,8266564,OpenTable,0.0,0.0,4.0
21960,21960,nine times/r,1,-0.5,0,699695,OpenTable,0.0,0.0,3.760391657
21961,21961,nine times/r,2,-0.25,0,2507147,OpenTable,0.0,0.0,3.760391657
21962,21962,nine times/r,3,0.0,1,4207700,OpenTable,2.38e-07,0.488002975,3.760391657
21963,21963,nine times/r,4,0.25,1,7789649,OpenTable,1.28e-07,0.263602393,3.760391657
21964,21964,nine times/r,5,0.5,1,8266564,OpenTable,1.21e-07,0.248394632,3.760391657
21965,21965,nineteen/a,1,-0.5,0,699695,OpenTable,0.0,0.0,4.0
21966,21966,nineteen/a,2,-0.25,0,2507147,OpenTable,0.0,0.0,4.0
21967,21967,nineteen/a,3,0.0,0,4207700,OpenTable,0.0,0.0,4.0
21968,21968,nineteen/a,4,0.25,1,7789649,OpenTable,1.28e-07,1.0,4.0
21969,21969,nineteen/a,5,0.5,0,8266564,OpenTable,0.0,0.0,4.0
21970,21970,ninety-two/a,1,-0.5,0,699695,OpenTable,0.0,0.0,5.0
21971,21971,ninety-two/a,2,-0.25,0,2507147,OpenTable,0.0,0.0,5.0
21972,21972,ninety-two/a,3,0.0,0,4207700,OpenTable,0.0,0.0,5.0
21973,21973,ninety-two/a,4,0.25,0,7789649,OpenTable,0.0,0.0,5.0
21974,21974,ninety-two/a,5,0.5,1,8266564,OpenTable,1.21e-07,1.0,5.0
21975,21975,ninth/a,1,-0.5,0,699695,OpenTable,0.0,0.0,4.849711018
21976,21976,ninth/a,2,-0.25,0,2507147,OpenTable,0.0,0.0,4.849711018
21977,21977,ninth/a,3,0.0,0,4207700,OpenTable,0.0,0.0,4.849711018
21978,21978,ninth/a,4,0.25,1,7789649,OpenTable,1.28e-07,0.150288982,4.849711018
21979,21979,ninth/a,5,0.5,6,8266564,OpenTable,7.26e-07,0.849711018,4.849711018
21980,21980,nippy/a,1,-0.5,0,699695,OpenTable,0.0,0.0,5.0
21981,21981,nippy/a,2,-0.25,0,2507147,OpenTable,0.0,0.0,5.0
21982,21982,nippy/a,3,0.0,0,4207700,OpenTable,0.0,0.0,5.0
21983,21983,nippy/a,4,0.25,0,7789649,OpenTable,0.0,0.0,5.0
21984,21984,nippy/a,5,0.5,1,8266564,OpenTable,1.21e-07,1.0,5.0
21985,21985,no doubt/r,1,-0.5,6,699695,OpenTable,8.58e-06,0.169382958,3.371980231
21986,21986,no doubt/r,2,-0.25,16,2507147,OpenTable,6.38e-06,0.126057131,3.371980231
21987,21987,no doubt/r,3,0.0,38,4207700,OpenTable,9.03e-06,0.178388175,3.371980231
21988,21988,no doubt/r,4,0.25,85,7789649,OpenTable,1.09e-05,0.215540194,3.371980231
21989,21989,no doubt/r,5,0.5,130,8266564,OpenTable,1.57e-05,0.310631542,3.371980231
21990,21990,no end/r,1,-0.5,2,699695,OpenTable,2.86e-06,0.68202597,1.870393406
21991,21991,no end/r,2,-0.25,0,2507147,OpenTable,0.0,0.0,1.870393406
21992,21992,no end/r,3,0.0,3,4207700,OpenTable,7.13e-07,0.170120313,1.870393406
21993,21993,no end/r,4,0.25,2,7789649,OpenTable,2.57e-07,0.061262088,1.870393406
21994,21994,no end/r,5,0.5,3,8266564,OpenTable,3.63e-07,0.086591629,1.870393406
21995,21995,no longer/r,1,-0.5,56,699695,OpenTable,8e-05,0.300616612,2.318825082
21996,21996,no longer/r,2,-0.25,208,2507147,OpenTable,8.3e-05,0.311614211,2.318825082
21997,21997,no longer/r,3,0.0,239,4207700,OpenTable,5.68e-05,0.213347153,2.318825082
21998,21998,no longer/r,4,0.25,243,7789649,OpenTable,3.12e-05,0.117171531,2.318825082
21999,21999,no longer/r,5,0.5,126,8266564,OpenTable,1.52e-05,0.057250493,2.318825082
22000,22000,no matter what happens/r,1,-0.5,0,699695,OpenTable,0.0,0.0,3.0
22001,22001,no matter what happens/r,2,-0.25,0,2507147,OpenTable,0.0,0.0,3.0
22002,22002,no matter what happens/r,3,0.0,1,4207700,OpenTable,2.38e-07,1.0,3.0
22003,22003,no matter what happens/r,4,0.25,0,7789649,OpenTable,0.0,0.0,3.0
22004,22004,no matter what happens/r,5,0.5,0,8266564,OpenTable,0.0,0.0,3.0
22005,22005,no matter/r,1,-0.5,13,699695,OpenTable,1.86e-05,0.186448021,3.251867576
22006,22006,no matter/r,2,-0.25,37,2507147,OpenTable,1.48e-05,0.148096611,3.251867576
22007,22007,no matter/r,3,0.0,70,4207700,OpenTable,1.66e-05,0.166946173,3.251867576
22008,22008,no matter/r,4,0.25,174,7789649,OpenTable,2.23e-05,0.224158161,3.251867576
22009,22009,no matter/r,5,0.5,226,8266564,OpenTable,2.73e-05,0.274351034,3.251867576
22010,22010,no more/r,1,-0.5,46,699695,OpenTable,6.57e-05,0.460546013,2.022640539
22011,22011,no more/r,2,-0.25,88,2507147,OpenTable,3.51e-05,0.245882058,2.022640539
22012,22012,no more/r,3,0.0,94,4207700,OpenTable,2.23e-05,0.156497373,2.022640539
22013,22013,no more/r,4,0.25,94,7789649,OpenTable,1.21e-05,0.084534489,2.022640539
22014,22014,no more/r,5,0.5,62,8266564,OpenTable,7.5e-06,0.052540067,2.022640539
22015,22015,no-frills/a,1,-0.5,0,699695,OpenTable,0.0,0.0,3.384812433
22016,22016,no-frills/a,2,-0.25,0,2507147,OpenTable,0.0,0.0,3.384812433
22017,22017,no-frills/a,3,0.0,3,4207700,OpenTable,7.13e-07,0.740892974,3.384812433
22018,22018,no-frills/a,4,0.25,1,7789649,OpenTable,1.28e-07,0.133401619,3.384812433
22019,22019,no-frills/a,5,0.5,1,8266564,OpenTable,1.21e-07,0.125705407,3.384812433
22020,22020,no-nonsense/a,1,-0.5,0,699695,OpenTable,0.0,0.0,2.581335851
22021,22021,no-nonsense/a,2,-0.25,2,2507147,OpenTable,7.98e-07,0.617367825,2.581335851
22022,22022,no-nonsense/a,3,0.0,1,4207700,OpenTable,2.38e-07,0.183928499,2.581335851
22023,22023,no-nonsense/a,4,0.25,2,7789649,OpenTable,2.57e-07,0.198703676,2.581335851
22024,22024,no-nonsense/a,5,0.5,0,8266564,OpenTable,0.0,0.0,2.581335851
22025,22025,no/r,1,-0.5,114,699695,OpenTable,0.000162928,0.33206352,2.288684739
22026,22026,no/r,2,-0.25,365,2507147,OpenTable,0.000145584,0.296714078,2.288684739
22027,22027,no/r,3,0.0,407,4207700,OpenTable,9.67e-05,0.197139989,2.288684739
22028,22028,no/r,4,0.25,377,7789649,OpenTable,4.84e-05,0.098638974,2.288684739
22029,22029,no/r,5,0.5,306,8266564,OpenTable,3.7e-05,0.07544344,2.288684739
22030,22030,noble/a,1,-0.5,0,699695,OpenTable,0.0,0.0,4.171821729
22031,22031,noble/a,2,-0.25,0,2507147,OpenTable,0.0,0.0,4.171821729
22032,22032,noble/a,3,0.0,1,4207700,OpenTable,2.38e-07,0.326033188,4.171821729
22033,22033,noble/a,4,0.25,1,7789649,OpenTable,1.28e-07,0.176111895,4.171821729
22034,22034,noble/a,5,0.5,3,8266564,OpenTable,3.63e-07,0.497854917,4.171821729
22035,22035,noiseless/a,1,-0.5,0,699695,OpenTable,0.0,0.0,5.0
22036,22036,noiseless/a,2,-0.25,0,2507147,OpenTable,0.0,0.0,5.0
22037,22037,noiseless/a,3,0.0,0,4207700,OpenTable,0.0,0.0,5.0
22038,22038,noiseless/a,4,0.25,0,7789649,OpenTable,0.0,0.0,5.0
22039,22039,noiseless/a,5,0.5,1,8266564,OpenTable,1.21e-07,1.0,5.0
22040,22040,noisily/r,1,-0.5,0,699695,OpenTable,0.0,0.0,2.583124681
22041,22041,noisily/r,2,-0.25,5,2507147,OpenTable,1.99e-06,0.601552891,2.583124681
22042,22042,noisily/r,3,0.0,4,4207700,OpenTable,9.51e-07,0.286746969,2.583124681
22043,22043,noisily/r,4,0.25,1,7789649,OpenTable,1.28e-07,0.038722708,2.583124681
22044,22044,noisily/r,5,0.5,2,8266564,OpenTable,2.42e-07,0.072977432,2.583124681
22045,22045,noisome/a,1,-0.5,0,699695,OpenTable,0.0,0.0,4.0
22046,22046,noisome/a,2,-0.25,0,2507147,OpenTable,0.0,0.0,4.0
22047,22047,noisome/a,3,0.0,0,4207700,OpenTable,0.0,0.0,4.0
22048,22048,noisome/a,4,0.25,1,7789649,OpenTable,1.28e-07,1.0,4.0
22049,22049,noisome/a,5,0.5,0,8266564,OpenTable,0.0,0.0,4.0
22050,22050,noisy/a,1,-0.5,237,699695,OpenTable,0.000338719,0.151019403,2.93717271
22051,22051,noisy/a,2,-0.25,1183,2507147,OpenTable,0.000471851,0.210376934,2.93717271
22052,22052,noisy/a,3,0.0,2671,4207700,OpenTable,0.000634789,0.283023368,2.93717271
22053,22053,noisy/a,4,0.25,4570,7789649,OpenTable,0.000586676,0.26157214,2.93717271
22054,22054,noisy/a,5,0.5,1743,8266564,OpenTable,0.000210849,0.094008155,2.93717271
22055,22055,nomadic/a,1,-0.5,0,699695,OpenTable,0.0,0.0,4.0
22056,22056,nomadic/a,2,-0.25,0,2507147,OpenTable,0.0,0.0,4.0
22057,22057,nomadic/a,3,0.0,0,4207700,OpenTable,0.0,0.0,4.0
22058,22058,nomadic/a,4,0.25,1,7789649,OpenTable,1.28e-07,1.0,4.0
22059,22059,nomadic/a,5,0.5,0,8266564,OpenTable,0.0,0.0,4.0
22060,22060,nominal/a,1,-0.5,1,699695,OpenTable,1.43e-06,0.40293389,2.772132746
22061,22061,nominal/a,2,-0.25,1,2507147,OpenTable,3.99e-07,0.112450857,2.772132746
22062,22062,nominal/a,3,0.0,1,4207700,OpenTable,2.38e-07,0.067003548,2.772132746
22063,22063,nominal/a,4,0.25,4,7789649,OpenTable,5.14e-07,0.144772032,2.772132746
22064,22064,nominal/a,5,0.5,8,8266564,OpenTable,9.68e-07,0.272839674,2.772132746
22065,22065,nominally/r,1,-0.5,0,699695,OpenTable,0.0,0.0,2.591805836
22066,22066,nominally/r,2,-0.25,2,2507147,OpenTable,7.98e-07,0.761862997,2.591805836
22067,22067,nominally/r,3,0.0,0,4207700,OpenTable,0.0,0.0,2.591805836
22068,22068,nominally/r,4,0.25,1,7789649,OpenTable,1.28e-07,0.122605173,2.591805836
22069,22069,nominally/r,5,0.5,1,8266564,OpenTable,1.21e-07,0.11553183,2.591805836
22070,22070,non-negotiable/a,1,-0.5,0,699695,OpenTable,0.0,0.0,2.0
22071,22071,non-negotiable/a,2,-0.25,1,2507147,OpenTable,3.99e-07,1.0,2.0
22072,22072,non-negotiable/a,3,0.0,0,4207700,OpenTable,0.0,0.0,2.0
22073,22073,non-negotiable/a,4,0.25,0,7789649,OpenTable,0.0,0.0,2.0
22074,22074,non-negotiable/a,5,0.5,0,8266564,OpenTable,0.0,0.0,2.0
22075,22075,non-white/a,1,-0.5,0,699695,OpenTable,0.0,0.0,4.0
22076,22076,non-white/a,2,-0.25,0,2507147,OpenTable,0.0,0.0,4.0
22077,22077,non-white/a,3,0.0,0,4207700,OpenTable,0.0,0.0,4.0
22078,22078,non-white/a,4,0.25,1,7789649,OpenTable,1.28e-07,1.0,4.0
22079,22079,non-white/a,5,0.5,0,8266564,OpenTable,0.0,0.0,4.0
22080,22080,non/r,1,-0.5,0,699695,OpenTable,0.0,0.0,4.0
22081,22081,non/r,2,-0.25,0,2507147,OpenTable,0.0,0.0,4.0
22082,22082,non/r,3,0.0,0,4207700,OpenTable,0.0,0.0,4.0
22083,22083,non/r,4,0.25,2,7789649,OpenTable,2.57e-07,1.0,4.0
22084,22084,non/r,5,0.5,0,8266564,OpenTable,0.0,0.0,4.0
22085,22085,nonalcoholic/a,1,-0.5,0,699695,OpenTable,0.0,0.0,2.665517914
22086,22086,nonalcoholic/a,2,-0.25,3,2507147,OpenTable,1.2e-06,0.702764337,2.665517914
22087,22087,nonalcoholic/a,3,0.0,0,4207700,OpenTable,0.0,0.0,2.665517914
22088,22088,nonalcoholic/a,4,0.25,3,7789649,OpenTable,3.85e-07,0.226189075,2.665517914
22089,22089,nonalcoholic/a,5,0.5,1,8266564,OpenTable,1.21e-07,0.071046588,2.665517914
22090,22090,nonchalant/a,1,-0.5,2,699695,OpenTable,2.86e-06,0.310181708,2.144820994
22091,22091,nonchalant/a,2,-0.25,8,2507147,OpenTable,3.19e-06,0.346262249,2.144820994
22092,22092,nonchalant/a,3,0.0,9,4207700,OpenTable,2.14e-06,0.232109384,2.144820994
22093,22093,nonchalant/a,4,0.25,8,7789649,OpenTable,1.03e-06,0.111446659,2.144820994
22094,22094,nonchalant/a,5,0.5,0,8266564,OpenTable,0.0,0.0,2.144820994
22095,22095,nondescript/a,1,-0.5,3,699695,OpenTable,4.29e-06,0.270378476,2.312920745
22096,22096,nondescript/a,2,-0.25,14,2507147,OpenTable,5.58e-06,0.352133926,2.312920745
22097,22097,nondescript/a,3,0.0,14,4207700,OpenTable,3.33e-06,0.209818075,2.312920745
22098,22098,nondescript/a,4,0.25,16,7789649,OpenTable,2.05e-06,0.129527423,2.312920745
22099,22099,nondescript/a,5,0.5,5,8266564,OpenTable,6.05e-07,0.0381421,2.312920745
22100,22100,nonessential/a,1,-0.5,0,699695,OpenTable,0.0,0.0,5.0
22101,22101,nonessential/a,2,-0.25,0,2507147,OpenTable,0.0,0.0,5.0
22102,22102,nonessential/a,3,0.0,0,4207700,OpenTable,0.0,0.0,5.0
22103,22103,nonessential/a,4,0.25,0,7789649,OpenTable,0.0,0.0,5.0
22104,22104,nonessential/a,5,0.5,1,8266564,OpenTable,1.21e-07,1.0,5.0
22105,22105,nonetheless/r,1,-0.5,6,699695,OpenTable,8.58e-06,0.107037886,3.306172253
22106,22106,nonetheless/r,2,-0.25,24,2507147,OpenTable,9.57e-06,0.119488603,3.306172253
22107,22107,nonetheless/r,3,0.0,97,4207700,OpenTable,2.31e-05,0.287754423,3.306172253
22108,22108,nonetheless/r,4,0.25,207,7789649,OpenTable,2.66e-05,0.331701548,3.306172253
22109,22109,nonetheless/r,5,0.5,102,8266564,OpenTable,1.23e-05,0.15401754,3.306172253
22110,22110,nonexistent/a,1,-0.5,7,699695,OpenTable,1e-05,0.383080525,1.859136261
22111,22111,nonexistent/a,2,-0.25,28,2507147,OpenTable,1.12e-05,0.427640706,1.859136261
22112,22112,nonexistent/a,3,0.0,16,4207700,OpenTable,3.8e-06,0.14560491,1.859136261
22113,22113,nonexistent/a,4,0.25,7,7789649,OpenTable,8.99e-07,0.034409706,1.859136261
22114,22114,nonexistent/a,5,0.5,2,8266564,OpenTable,2.42e-07,0.009264154,1.859136261
22115,22115,nonfat/a,1,-0.5,0,699695,OpenTable,0.0,0.0,2.486976142
22116,22116,nonfat/a,2,-0.25,1,2507147,OpenTable,3.99e-07,0.756511929,2.486976142
22117,22117,nonfat/a,3,0.0,0,4207700,OpenTable,0.0,0.0,2.486976142
22118,22118,nonfat/a,4,0.25,1,7789649,OpenTable,1.28e-07,0.243488071,2.486976142
22119,22119,nonfat/a,5,0.5,0,8266564,OpenTable,0.0,0.0,2.486976142
22120,22120,noninvasive/a,1,-0.5,0,699695,OpenTable,0.0,0.0,4.0
22121,22121,noninvasive/a,2,-0.25,0,2507147,OpenTable,0.0,0.0,4.0
22122,22122,noninvasive/a,3,0.0,0,4207700,OpenTable,0.0,0.0,4.0
22123,22123,noninvasive/a,4,0.25,1,7789649,OpenTable,1.28e-07,1.0,4.0
22124,22124,noninvasive/a,5,0.5,0,8266564,OpenTable,0.0,0.0,4.0
22125,22125,nonprofessional/a,1,-0.5,0,699695,OpenTable,0.0,0.0,2.0
22126,22126,nonprofessional/a,2,-0.25,1,2507147,OpenTable,3.99e-07,1.0,2.0
22127,22127,nonprofessional/a,3,0.0,0,4207700,OpenTable,0.0,0.0,2.0
22128,22128,nonprofessional/a,4,0.25,0,7789649,OpenTable,0.0,0.0,2.0
22129,22129,nonprofessional/a,5,0.5,0,8266564,OpenTable,0.0,0.0,2.0
22130,22130,nonprofit/a,1,-0.5,0,699695,OpenTable,0.0,0.0,3.0
22131,22131,nonprofit/a,2,-0.25,0,2507147,OpenTable,0.0,0.0,3.0
22132,22132,nonprofit/a,3,0.0,1,4207700,OpenTable,2.38e-07,1.0,3.0
22133,22133,nonprofit/a,4,0.25,0,7789649,OpenTable,0.0,0.0,3.0
22134,22134,nonprofit/a,5,0.5,0,8266564,OpenTable,0.0,0.0,3.0
22135,22135,nonsense/a,1,-0.5,1,699695,OpenTable,1.43e-06,0.390441147,2.733040801
22136,22136,nonsense/a,2,-0.25,0,2507147,OpenTable,0.0,0.0,2.733040801
22137,22137,nonsense/a,3,0.0,3,4207700,OpenTable,7.13e-07,0.194778419,2.733040801
22138,22138,nonsense/a,4,0.25,9,7789649,OpenTable,1.16e-06,0.315637773,2.733040801
22139,22139,nonsense/a,5,0.5,3,8266564,OpenTable,3.63e-07,0.099142661,2.733040801
22140,22140,nonsensical/a,1,-0.5,0,699695,OpenTable,0.0,0.0,2.955961795
22141,22141,nonsensical/a,2,-0.25,1,2507147,OpenTable,3.99e-07,0.615330125,2.955961795
22142,22142,nonsensical/a,3,0.0,0,4207700,OpenTable,0.0,0.0,2.955961795
22143,22143,nonsensical/a,4,0.25,1,7789649,OpenTable,1.28e-07,0.19804783,2.955961795
22144,22144,nonsensical/a,5,0.5,1,8266564,OpenTable,1.21e-07,0.186622045,2.955961795
22145,22145,nonstop/a,1,-0.5,0,699695,OpenTable,0.0,0.0,3.244072443
22146,22146,nonstop/a,2,-0.25,3,2507147,OpenTable,1.2e-06,0.380002106,3.244072443
22147,22147,nonstop/a,3,0.0,3,4207700,OpenTable,7.13e-07,0.226423258,3.244072443
22148,22148,nonstop/a,4,0.25,4,7789649,OpenTable,5.14e-07,0.163074723,3.244072443
22149,22149,nonstop/a,5,0.5,6,8266564,OpenTable,7.26e-07,0.230499913,3.244072443
22150,22150,nontraditional/a,1,-0.5,0,699695,OpenTable,0.0,0.0,4.005811048
22151,22151,nontraditional/a,2,-0.25,0,2507147,OpenTable,0.0,0.0,4.005811048
22152,22152,nontraditional/a,3,0.0,1,4207700,OpenTable,2.38e-07,0.322753926,4.005811048
22153,22153,nontraditional/a,4,0.25,2,7789649,OpenTable,2.57e-07,0.3486811,4.005811048
22154,22154,nontraditional/a,5,0.5,2,8266564,OpenTable,2.42e-07,0.328564974,4.005811048
22155,22155,nonverbal/a,1,-0.5,0,699695,OpenTable,0.0,0.0,3.0
22156,22156,nonverbal/a,2,-0.25,0,2507147,OpenTable,0.0,0.0,3.0
22157,22157,nonverbal/a,3,0.0,1,4207700,OpenTable,2.38e-07,1.0,3.0
22158,22158,nonverbal/a,4,0.25,0,7789649,OpenTable,0.0,0.0,3.0
22159,22159,nonverbal/a,5,0.5,0,8266564,OpenTable,0.0,0.0,3.0
22160,22160,nordic/a,1,-0.5,0,699695,OpenTable,0.0,0.0,4.0
22161,22161,nordic/a,2,-0.25,0,2507147,OpenTable,0.0,0.0,4.0
22162,22162,nordic/a,3,0.0,0,4207700,OpenTable,0.0,0.0,4.0
22163,22163,nordic/a,4,0.25,1,7789649,OpenTable,1.28e-07,1.0,4.0
22164,22164,nordic/a,5,0.5,0,8266564,OpenTable,0.0,0.0,4.0
22165,22165,normal/a,1,-0.5,48,699695,OpenTable,6.86e-05,0.167108351,2.906841327
22166,22166,normal/a,2,-0.25,230,2507147,OpenTable,9.17e-05,0.223467168,2.906841327
22167,22167,normal/a,3,0.0,460,4207700,OpenTable,0.000109323,0.266304651,2.906841327
22168,22168,normal/a,4,0.25,709,7789649,OpenTable,9.1e-05,0.221714468,2.906841327
22169,22169,normal/a,5,0.5,412,8266564,OpenTable,4.98e-05,0.121405363,2.906841327
22170,22170,normally/r,1,-0.5,60,699695,OpenTable,8.58e-05,0.204072464,2.85342002
22171,22171,normally/r,2,-0.25,225,2507147,OpenTable,8.97e-05,0.213572164,2.85342002
22172,22172,normally/r,3,0.0,440,4207700,OpenTable,0.00010457,0.248856986,2.85342002
22173,22173,normally/r,4,0.25,628,7789649,OpenTable,8.06e-05,0.191859665,2.85342002
22174,22174,normally/r,5,0.5,492,8266564,OpenTable,5.95e-05,0.141638722,2.85342002
22175,22175,north african/a,1,-0.5,0,699695,OpenTable,0.0,0.0,3.352229552
22176,22176,north african/a,2,-0.25,2,2507147,OpenTable,7.98e-07,0.352503545,3.352229552
22177,22177,north african/a,3,0.0,2,4207700,OpenTable,4.75e-07,0.210038312,3.352229552
22178,22178,north african/a,4,0.25,3,7789649,OpenTable,3.85e-07,0.170183189,3.352229552
22179,22179,north african/a,5,0.5,5,8266564,OpenTable,6.05e-07,0.267274954,3.352229552
22180,22180,north american/a,1,-0.5,0,699695,OpenTable,0.0,0.0,3.72457579
22181,22181,north american/a,2,-0.25,1,2507147,OpenTable,3.99e-07,0.350034267,3.72457579
22182,22182,north american/a,3,0.0,0,4207700,OpenTable,0.0,0.0,3.72457579
22183,22183,north american/a,4,0.25,2,7789649,OpenTable,2.57e-07,0.225321414,3.72457579
22184,22184,north american/a,5,0.5,4,8266564,OpenTable,4.84e-07,0.42464432,3.72457579
22185,22185,north-central/a,1,-0.5,0,699695,OpenTable,0.0,0.0,4.0
22186,22186,north-central/a,2,-0.25,0,2507147,OpenTable,0.0,0.0,4.0
22187,22187,north-central/a,3,0.0,0,4207700,OpenTable,0.0,0.0,4.0
22188,22188,north-central/a,4,0.25,1,7789649,OpenTable,1.28e-07,1.0,4.0
22189,22189,north-central/a,5,0.5,0,8266564,OpenTable,0.0,0.0,4.0
22190,22190,north/a,1,-0.5,2,699695,OpenTable,2.86e-06,0.088578008,3.424393727
22191,22191,north/a,2,-0.25,16,2507147,OpenTable,6.38e-06,0.197762922,3.424393727
22192,22192,north/a,3,0.0,24,4207700,OpenTable,5.7e-06,0.176754777,3.424393727
22193,22193,north/a,4,0.25,69,7789649,OpenTable,8.86e-06,0.274495916,3.424393727
22194,22194,north/a,5,0.5,70,8266564,OpenTable,8.47e-06,0.262408376,3.424393727
22195,22195,north/r,1,-0.5,2,699695,OpenTable,2.86e-06,0.16390991,3.437395351
22196,22196,north/r,2,-0.25,3,2507147,OpenTable,1.2e-06,0.068616007,3.437395351
22197,22197,north/r,3,0.0,16,4207700,OpenTable,3.8e-06,0.218051561,3.437395351
22198,22198,north/r,4,0.25,36,7789649,OpenTable,4.62e-06,0.265013866,3.437395351
22199,22199,north/r,5,0.5,41,8266564,OpenTable,4.96e-06,0.284408656,3.437395351
22200,22200,northeastern/a,1,-0.5,1,699695,OpenTable,1.43e-06,0.851451321,1.517714218
22201,22201,northeastern/a,2,-0.25,0,2507147,OpenTable,0.0,0.0,1.517714218
22202,22202,northeastern/a,3,0.0,0,4207700,OpenTable,0.0,0.0,1.517714218
22203,22203,northeastern/a,4,0.25,1,7789649,OpenTable,1.28e-07,0.076480498,1.517714218
22204,22204,northeastern/a,5,0.5,1,8266564,OpenTable,1.21e-07,0.072068181,1.517714218
22205,22205,northern/a,1,-0.5,0,699695,OpenTable,0.0,0.0,4.189129686
22206,22206,northern/a,2,-0.25,3,2507147,OpenTable,1.2e-06,0.04583245,4.189129686
22207,22207,northern/a,3,0.0,17,4207700,OpenTable,4.04e-06,0.15475182,4.189129686
22208,22208,northern/a,4,0.25,74,7789649,OpenTable,9.5e-06,0.363869324,4.189129686
22209,22209,northern/a,5,0.5,94,8266564,OpenTable,1.14e-05,0.435546406,4.189129686
22210,22210,northwest/r,1,-0.5,0,699695,OpenTable,0.0,0.0,4.172951894
22211,22211,northwest/r,2,-0.25,1,2507147,OpenTable,3.99e-07,0.088535831,4.172951894
22212,22212,northwest/r,3,0.0,1,4207700,OpenTable,2.38e-07,0.052753842,4.172951894
22213,22213,northwest/r,4,0.25,16,7789649,OpenTable,2.05e-06,0.455932929,4.172951894
22214,22214,northwest/r,5,0.5,15,8266564,OpenTable,1.81e-06,0.402777398,4.172951894
22215,22215,northwestern/a,1,-0.5,0,699695,OpenTable,0.0,0.0,4.485148584
22216,22216,northwestern/a,2,-0.25,0,2507147,OpenTable,0.0,0.0,4.485148584
22217,22217,northwestern/a,3,0.0,0,4207700,OpenTable,0.0,0.0,4.485148584
22218,22218,northwestern/a,4,0.25,1,7789649,OpenTable,1.28e-07,0.514851416,4.485148584
22219,22219,northwestern/a,5,0.5,1,8266564,OpenTable,1.21e-07,0.485148584,4.485148584
22220,22220,norwegian/a,1,-0.5,0,699695,OpenTable,0.0,0.0,3.322036496
22221,22221,norwegian/a,2,-0.25,2,2507147,OpenTable,7.98e-07,0.367860219,3.322036496
22222,22222,norwegian/a,3,0.0,1,4207700,OpenTable,2.38e-07,0.109594273,3.322036496
22223,22223,norwegian/a,4,0.25,6,7789649,OpenTable,7.7e-07,0.355194301,3.322036496
22224,22224,norwegian/a,5,0.5,3,8266564,OpenTable,3.63e-07,0.167351207,3.322036496
22225,22225,nosed/a,1,-0.5,0,699695,OpenTable,0.0,0.0,4.485148584
22226,22226,nosed/a,2,-0.25,0,2507147,OpenTable,0.0,0.0,4.485148584
22227,22227,nosed/a,3,0.0,0,4207700,OpenTable,0.0,0.0,4.485148584
22228,22228,nosed/a,4,0.25,1,7789649,OpenTable,1.28e-07,0.514851416,4.485148584
22229,22229,nosed/a,5,0.5,1,8266564,OpenTable,1.21e-07,0.485148584,4.485148584
22230,22230,nosey/a,1,-0.5,0,699695,OpenTable,0.0,0.0,4.0
22231,22231,nosey/a,2,-0.25,0,2507147,OpenTable,0.0,0.0,4.0
22232,22232,nosey/a,3,0.0,0,4207700,OpenTable,0.0,0.0,4.0
22233,22233,nosey/a,4,0.25,2,7789649,OpenTable,2.57e-07,1.0,4.0
22234,22234,nosey/a,5,0.5,0,8266564,OpenTable,0.0,0.0,4.0
22235,22235,nostalgic/a,1,-0.5,1,699695,OpenTable,1.43e-06,0.116546365,3.323077862
22236,22236,nostalgic/a,2,-0.25,6,2507147,OpenTable,2.39e-06,0.195154673,3.323077862
22237,22237,nostalgic/a,3,0.0,11,4207700,OpenTable,2.61e-06,0.213184399,3.323077862
22238,22238,nostalgic/a,4,0.25,19,7789649,OpenTable,2.44e-06,0.198903861,3.323077862
22239,22239,nostalgic/a,5,0.5,28,8266564,OpenTable,3.39e-06,0.276210702,3.323077862
22240,22240,nosy/a,1,-0.5,1,699695,OpenTable,1.43e-06,0.395395443,2.020231544
22241,22241,nosy/a,2,-0.25,3,2507147,OpenTable,1.2e-06,0.331041078,2.020231544
22242,22242,nosy/a,3,0.0,2,4207700,OpenTable,4.75e-07,0.131499971,2.020231544
22243,22243,nosy/a,4,0.25,4,7789649,OpenTable,5.14e-07,0.142063508,2.020231544
22244,22244,nosy/a,5,0.5,0,8266564,OpenTable,0.0,0.0,2.020231544
22245,22245,not bad/a,1,-0.5,17,699695,OpenTable,2.43e-05,0.090475272,2.71341449
22246,22246,not bad/a,2,-0.25,223,2507147,OpenTable,8.89e-05,0.331218672,2.71341449
22247,22247,not bad/a,3,0.0,452,4207700,OpenTable,0.000107422,0.400021574,2.71341449
22248,22248,not bad/a,4,0.25,274,7789649,OpenTable,3.52e-05,0.130985258,2.71341449
