Word,Rating,Category,Count,Total,Corpus
in flight/r,2,-0.25,0,2507147,OpenTable
in flight/r,3,0,0,4207700,OpenTable
in flight/r,4,0.25,0,7789649,OpenTable
in flight/r,5,0.5,0,8266564,OpenTable
in for/a,1,-0.5,99,699695,OpenTable
in for/a,2,-0.25,365,2507147,OpenTable
in for/a,3,0,518,4207700,OpenTable
in for/a,4,0.25,932,7789649,OpenTable
in for/a,5,0.5,1134,8266564,OpenTable
in force/a,1,-0.5,1,699695,OpenTable
in force/a,2,-0.25,1,2507147,OpenTable
in force/a,3,0,0,4207700,OpenTable
in force/a,4,0.25,0,7789649,OpenTable
in force/a,5,0.5,0,8266564,OpenTable
in front/r,1,-0.5,79,699695,OpenTable
in front/r,2,-0.25,216,2507147,OpenTable
in front/r,3,0,320,4207700,OpenTable
in front/r,4,0.25,449,7789649,OpenTable
in front/r,5,0.5,343,8266564,OpenTable
in full swing/r,1,-0.5,1,699695,OpenTable
in full swing/r,2,-0.25,2,2507147,OpenTable
in full swing/r,3,0,1,4207700,OpenTable
in full swing/r,4,0.25,5,7789649,OpenTable
in full swing/r,5,0.5,5,8266564,OpenTable
in full/r,1,-0.5,5,699695,OpenTable
in full/r,2,-0.25,9,2507147,OpenTable
in full/r,3,0,10,4207700,OpenTable
in full/r,4,0.25,25,7789649,OpenTable
in full/r,5,0.5,36,8266564,OpenTable
in gear/a,1,-0.5,0,699695,OpenTable
in gear/a,2,-0.25,0,2507147,OpenTable
in gear/a,3,0,0,4207700,OpenTable
in gear/a,4,0.25,0,7789649,OpenTable
in gear/a,5,0.5,1,8266564,OpenTable
in general/r,1,-0.5,13,699695,OpenTable
in general/r,2,-0.25,111,2507147,OpenTable
in general/r,3,0,232,4207700,OpenTable
in general/r,4,0.25,252,7789649,OpenTable
in general/r,5,0.5,110,8266564,OpenTable
in good order/r,1,-0.5,0,699695,OpenTable
in good order/r,2,-0.25,0,2507147,OpenTable
in good order/r,3,0,1,4207700,OpenTable
in good order/r,4,0.25,1,7789649,OpenTable
in good order/r,5,0.5,1,8266564,OpenTable
in good spirits/r,1,-0.5,0,699695,OpenTable
in good spirits/r,2,-0.25,0,2507147,OpenTable
in good spirits/r,3,0,1,4207700,OpenTable
in good spirits/r,4,0.25,5,7789649,OpenTable
in good spirits/r,5,0.5,4,8266564,OpenTable
in good taste/a,1,-0.5,0,699695,OpenTable
in good taste/a,2,-0.25,0,2507147,OpenTable
in good taste/a,3,0,0,4207700,OpenTable
in good taste/a,4,0.25,1,7789649,OpenTable
in good taste/a,5,0.5,1,8266564,OpenTable
in good time/r,1,-0.5,1,699695,OpenTable
in good time/r,2,-0.25,3,2507147,OpenTable
in good time/r,3,0,9,4207700,OpenTable
in good time/r,4,0.25,28,7789649,OpenTable
in good time/r,5,0.5,22,8266564,OpenTable
in hand/r,1,-0.5,8,699695,OpenTable
in hand/r,2,-0.25,13,2507147,OpenTable
in hand/r,3,0,22,4207700,OpenTable
in hand/r,4,0.25,39,7789649,OpenTable
in hand/r,5,0.5,31,8266564,OpenTable
in height/a,1,-0.5,0,699695,OpenTable
in height/a,2,-0.25,1,2507147,OpenTable
in height/a,3,0,1,4207700,OpenTable
in height/a,4,0.25,0,7789649,OpenTable
in height/a,5,0.5,0,8266564,OpenTable
in her own right/r,1,-0.5,0,699695,OpenTable
in her own right/r,2,-0.25,0,2507147,OpenTable
in her own right/r,3,0,0,4207700,OpenTable
in her own right/r,4,0.25,0,7789649,OpenTable
in her own right/r,5,0.5,3,8266564,OpenTable
in hiding/r,1,-0.5,0,699695,OpenTable
in hiding/r,2,-0.25,0,2507147,OpenTable
in hiding/r,3,0,0,4207700,OpenTable
in hiding/r,4,0.25,2,7789649,OpenTable
in hiding/r,5,0.5,0,8266564,OpenTable
in high spirits/a,1,-0.5,0,699695,OpenTable
in high spirits/a,2,-0.25,0,2507147,OpenTable
in high spirits/a,3,0,0,4207700,OpenTable
in high spirits/a,4,0.25,0,7789649,OpenTable
in high spirits/a,5,0.5,1,8266564,OpenTable
in his own right/r,1,-0.5,0,699695,OpenTable
in his own right/r,2,-0.25,0,2507147,OpenTable
in his own right/r,3,0,0,4207700,OpenTable
in his own right/r,4,0.25,0,7789649,OpenTable
in his own right/r,5,0.5,1,8266564,OpenTable
in its own right/r,1,-0.5,0,699695,OpenTable
in its own right/r,2,-0.25,0,2507147,OpenTable
in its own right/r,3,0,0,4207700,OpenTable
in its own right/r,4,0.25,7,7789649,OpenTable
in its own right/r,5,0.5,6,8266564,OpenTable
in kind/r,1,-0.5,1,699695,OpenTable
in kind/r,2,-0.25,1,2507147,OpenTable
in kind/r,3,0,4,4207700,OpenTable
in kind/r,4,0.25,6,7789649,OpenTable
in kind/r,5,0.5,4,8266564,OpenTable
in large quantities/r,1,-0.5,0,699695,OpenTable
in large quantities/r,2,-0.25,1,2507147,OpenTable
in large quantities/r,3,0,2,4207700,OpenTable
in large quantities/r,4,0.25,1,7789649,OpenTable
in large quantities/r,5,0.5,2,8266564,OpenTable
in league/a,1,-0.5,0,699695,OpenTable
in league/a,2,-0.25,0,2507147,OpenTable
in league/a,3,0,1,4207700,OpenTable
in league/a,4,0.25,1,7789649,OpenTable
in league/a,5,0.5,0,8266564,OpenTable
in line/a,1,-0.5,33,699695,OpenTable
in line/a,2,-0.25,51,2507147,OpenTable
in line/a,3,0,100,4207700,OpenTable
in line/a,4,0.25,157,7789649,OpenTable
in line/a,5,0.5,110,8266564,OpenTable
in line/r,1,-0.5,33,699695,OpenTable
in line/r,2,-0.25,51,2507147,OpenTable
in line/r,3,0,100,4207700,OpenTable
in line/r,4,0.25,157,7789649,OpenTable
in line/r,5,0.5,110,8266564,OpenTable
in love/a,1,-0.5,3,699695,OpenTable
in love/a,2,-0.25,7,2507147,OpenTable
in love/a,3,0,24,4207700,OpenTable
in love/a,4,0.25,90,7789649,OpenTable
in love/a,5,0.5,249,8266564,OpenTable
in name only/r,1,-0.5,1,699695,OpenTable
in name only/r,2,-0.25,2,2507147,OpenTable
in name only/r,3,0,1,4207700,OpenTable
in name only/r,4,0.25,1,7789649,OpenTable
in name only/r,5,0.5,1,8266564,OpenTable
in name/r,1,-0.5,1,699695,OpenTable
in name/r,2,-0.25,3,2507147,OpenTable
in name/r,3,0,2,4207700,OpenTable
in name/r,4,0.25,5,7789649,OpenTable
in name/r,5,0.5,10,8266564,OpenTable
in no time/r,1,-0.5,0,699695,OpenTable
in no time/r,2,-0.25,2,2507147,OpenTable
in no time/r,3,0,2,4207700,OpenTable
in no time/r,4,0.25,7,7789649,OpenTable
in no time/r,5,0.5,29,8266564,OpenTable
in on/r,1,-0.5,53,699695,OpenTable
in on/r,2,-0.25,259,2507147,OpenTable
in on/r,3,0,405,4207700,OpenTable
in on/r,4,0.25,721,7789649,OpenTable
in on/r,5,0.5,761,8266564,OpenTable
in one case/r,1,-0.5,2,699695,OpenTable
in one case/r,2,-0.25,4,2507147,OpenTable
in one case/r,3,0,3,4207700,OpenTable
in one case/r,4,0.25,4,7789649,OpenTable
in one case/r,5,0.5,6,8266564,OpenTable
in one ear/r,1,-0.5,0,699695,OpenTable
in one ear/r,2,-0.25,0,2507147,OpenTable
in one ear/r,3,0,0,4207700,OpenTable
in one ear/r,4,0.25,4,7789649,OpenTable
in one ear/r,5,0.5,1,8266564,OpenTable
in operation/a,1,-0.5,0,699695,OpenTable
in operation/a,2,-0.25,1,2507147,OpenTable
in operation/a,3,0,4,4207700,OpenTable
in operation/a,4,0.25,6,7789649,OpenTable
in operation/a,5,0.5,1,8266564,OpenTable
in order/a,1,-0.5,36,699695,OpenTable
in order/a,2,-0.25,159,2507147,OpenTable
in order/a,3,0,223,4207700,OpenTable
in order/a,4,0.25,268,7789649,OpenTable
in order/a,5,0.5,223,8266564,OpenTable
in other words/r,1,-0.5,4,699695,OpenTable
in other words/r,2,-0.25,7,2507147,OpenTable
in other words/r,3,0,15,4207700,OpenTable
in other words/r,4,0.25,28,7789649,OpenTable
in other words/r,5,0.5,18,8266564,OpenTable
in particular/r,1,-0.5,11,699695,OpenTable
in particular/r,2,-0.25,48,2507147,OpenTable
in particular/r,3,0,107,4207700,OpenTable
in particular/r,4,0.25,212,7789649,OpenTable
in particular/r,5,0.5,194,8266564,OpenTable
in passing/r,1,-0.5,1,699695,OpenTable
in passing/r,2,-0.25,1,2507147,OpenTable
in passing/r,3,0,3,4207700,OpenTable
in passing/r,4,0.25,7,7789649,OpenTable
in passing/r,5,0.5,9,8266564,OpenTable
in person/r,1,-0.5,1,699695,OpenTable
in person/r,2,-0.25,8,2507147,OpenTable
in person/r,3,0,15,4207700,OpenTable
in person/r,4,0.25,23,7789649,OpenTable
in person/r,5,0.5,30,8266564,OpenTable
in place/r,1,-0.5,5,699695,OpenTable
in place/r,2,-0.25,17,2507147,OpenTable
in place/r,3,0,43,4207700,OpenTable
in place/r,4,0.25,103,7789649,OpenTable
in place/r,5,0.5,60,8266564,OpenTable
in play/a,1,-0.5,0,699695,OpenTable
in play/a,2,-0.25,1,2507147,OpenTable
in play/a,3,0,3,4207700,OpenTable
in play/a,4,0.25,6,7789649,OpenTable
in play/a,5,0.5,3,8266564,OpenTable
in practice/r,1,-0.5,0,699695,OpenTable
in practice/r,2,-0.25,1,2507147,OpenTable
in practice/r,3,0,1,4207700,OpenTable
in practice/r,4,0.25,2,7789649,OpenTable
in practice/r,5,0.5,1,8266564,OpenTable
in principle/r,1,-0.5,0,699695,OpenTable
in principle/r,2,-0.25,0,2507147,OpenTable
in principle/r,3,0,0,4207700,OpenTable
in principle/r,4,0.25,1,7789649,OpenTable
in principle/r,5,0.5,0,8266564,OpenTable
in private/r,1,-0.5,0,699695,OpenTable
in private/r,2,-0.25,0,2507147,OpenTable
in private/r,3,0,5,4207700,OpenTable
in private/r,4,0.25,15,7789649,OpenTable
in private/r,5,0.5,8,8266564,OpenTable
in public/r,1,-0.5,0,699695,OpenTable
in public/r,2,-0.25,3,2507147,OpenTable
in public/r,3,0,4,4207700,OpenTable
in public/r,4,0.25,7,7789649,OpenTable
in public/r,5,0.5,3,8266564,OpenTable
in question/a,1,-0.5,2,699695,OpenTable
in question/a,2,-0.25,4,2507147,OpenTable
in question/a,3,0,8,4207700,OpenTable
in question/a,4,0.25,10,7789649,OpenTable
in question/a,5,0.5,1,8266564,OpenTable
in reality/r,1,-0.5,6,699695,OpenTable
in reality/r,2,-0.25,20,2507147,OpenTable
in reality/r,3,0,16,4207700,OpenTable
in reality/r,4,0.25,22,7789649,OpenTable
in reality/r,5,0.5,10,8266564,OpenTable
in return/r,1,-0.5,2,699695,OpenTable
in return/r,2,-0.25,16,2507147,OpenTable
in return/r,3,0,10,4207700,OpenTable
in return/r,4,0.25,17,7789649,OpenTable
in return/r,5,0.5,17,8266564,OpenTable
in secret/r,1,-0.5,0,699695,OpenTable
in secret/r,2,-0.25,0,2507147,OpenTable
in secret/r,3,0,0,4207700,OpenTable
in secret/r,4,0.25,1,7789649,OpenTable
in secret/r,5,0.5,0,8266564,OpenTable
in series/a,1,-0.5,0,699695,OpenTable
in series/a,2,-0.25,0,2507147,OpenTable
in series/a,3,0,1,4207700,OpenTable
in series/a,4,0.25,0,7789649,OpenTable
in series/a,5,0.5,0,8266564,OpenTable
in short order/r,1,-0.5,0,699695,OpenTable
in short order/r,2,-0.25,0,2507147,OpenTable
in short order/r,3,0,3,4207700,OpenTable
in short order/r,4,0.25,2,7789649,OpenTable
in short order/r,5,0.5,4,8266564,OpenTable
in short/r,1,-0.5,9,699695,OpenTable
in short/r,2,-0.25,37,2507147,OpenTable
in short/r,3,0,46,4207700,OpenTable
in short/r,4,0.25,61,7789649,OpenTable
in short/r,5,0.5,74,8266564,OpenTable
in sight/a,1,-0.5,15,699695,OpenTable
in sight/a,2,-0.25,31,2507147,OpenTable
in sight/a,3,0,21,4207700,OpenTable
in sight/a,4,0.25,24,7789649,OpenTable
in sight/a,5,0.5,16,8266564,OpenTable
in situ/r,1,-0.5,1,699695,OpenTable
in situ/r,2,-0.25,0,2507147,OpenTable
in situ/r,3,0,1,4207700,OpenTable
in situ/r,4,0.25,3,7789649,OpenTable
in situ/r,5,0.5,1,8266564,OpenTable
in so far/r,1,-0.5,0,699695,OpenTable
in so far/r,2,-0.25,1,2507147,OpenTable
in so far/r,3,0,0,4207700,OpenTable
in so far/r,4,0.25,2,7789649,OpenTable
in so far/r,5,0.5,3,8266564,OpenTable
in some manner/r,1,-0.5,0,699695,OpenTable
in some manner/r,2,-0.25,1,2507147,OpenTable
in some manner/r,3,0,0,4207700,OpenTable
in some manner/r,4,0.25,0,7789649,OpenTable
in some manner/r,5,0.5,0,8266564,OpenTable
in some way/r,1,-0.5,0,699695,OpenTable
in some way/r,2,-0.25,3,2507147,OpenTable
in some way/r,3,0,18,4207700,OpenTable
in some way/r,4,0.25,19,7789649,OpenTable
in some way/r,5,0.5,10,8266564,OpenTable
in spades/r,1,-0.5,0,699695,OpenTable
in spades/r,2,-0.25,0,2507147,OpenTable
in spades/r,3,0,2,4207700,OpenTable
in spades/r,4,0.25,4,7789649,OpenTable
in spades/r,5,0.5,11,8266564,OpenTable
in stages/r,1,-0.5,1,699695,OpenTable
in stages/r,2,-0.25,2,2507147,OpenTable
in stages/r,3,0,3,4207700,OpenTable
in stages/r,4,0.25,7,7789649,OpenTable
in stages/r,5,0.5,2,8266564,OpenTable
in stock/a,1,-0.5,9,699695,OpenTable
in stock/a,2,-0.25,13,2507147,OpenTable
in stock/a,3,0,19,4207700,OpenTable
in stock/a,4,0.25,28,7789649,OpenTable
in stock/a,5,0.5,8,8266564,OpenTable
in store/a,1,-0.5,1,699695,OpenTable
in store/a,2,-0.25,3,2507147,OpenTable
in store/a,3,0,4,4207700,OpenTable
in store/a,4,0.25,8,7789649,OpenTable
in store/a,5,0.5,16,8266564,OpenTable
in stride/r,1,-0.5,0,699695,OpenTable
in stride/r,2,-0.25,2,2507147,OpenTable
in stride/r,3,0,1,4207700,OpenTable
in stride/r,4,0.25,8,7789649,OpenTable
in stride/r,5,0.5,12,8266564,OpenTable
in style/a,1,-0.5,1,699695,OpenTable
in style/a,2,-0.25,4,2507147,OpenTable
in style/a,3,0,7,4207700,OpenTable
in style/a,4,0.25,29,7789649,OpenTable
in style/a,5,0.5,36,8266564,OpenTable
in tandem/r,1,-0.5,0,699695,OpenTable
in tandem/r,2,-0.25,0,2507147,OpenTable
in tandem/r,3,0,0,4207700,OpenTable
in tandem/r,4,0.25,2,7789649,OpenTable
in tandem/r,5,0.5,3,8266564,OpenTable
in that location/r,1,-0.5,0,699695,OpenTable
in that location/r,2,-0.25,3,2507147,OpenTable
in that location/r,3,0,6,4207700,OpenTable
in that location/r,4,0.25,6,7789649,OpenTable
in that location/r,5,0.5,4,8266564,OpenTable
in that respect/r,1,-0.5,0,699695,OpenTable
in that respect/r,2,-0.25,1,2507147,OpenTable
in that respect/r,3,0,4,4207700,OpenTable
in that respect/r,4,0.25,9,7789649,OpenTable
in that respect/r,5,0.5,4,8266564,OpenTable
in that/r,1,-0.5,50,699695,OpenTable
in that/r,2,-0.25,190,2507147,OpenTable
in that/r,3,0,394,4207700,OpenTable
in that/r,4,0.25,530,7789649,OpenTable
in that/r,5,0.5,390,8266564,OpenTable
in the air/r,1,-0.5,5,699695,OpenTable
in the air/r,2,-0.25,7,2507147,OpenTable
in the air/r,3,0,15,4207700,OpenTable
in the air/r,4,0.25,25,7789649,OpenTable
in the air/r,5,0.5,20,8266564,OpenTable
in the beginning/r,1,-0.5,6,699695,OpenTable
in the beginning/r,2,-0.25,18,2507147,OpenTable
in the beginning/r,3,0,60,4207700,OpenTable
in the beginning/r,4,0.25,74,7789649,OpenTable
in the beginning/r,5,0.5,17,8266564,OpenTable
in the buff/a,1,-0.5,3,699695,OpenTable
in the buff/a,2,-0.25,11,2507147,OpenTable
in the buff/a,3,0,5,4207700,OpenTable
in the buff/a,4,0.25,19,7789649,OpenTable
in the buff/a,5,0.5,11,8266564,OpenTable
in the end/r,1,-0.5,21,699695,OpenTable
in the end/r,2,-0.25,100,2507147,OpenTable
in the end/r,3,0,125,4207700,OpenTable
in the end/r,4,0.25,141,7789649,OpenTable
in the end/r,5,0.5,63,8266564,OpenTable
in the first place/r,1,-0.5,10,699695,OpenTable
in the first place/r,2,-0.25,42,2507147,OpenTable
in the first place/r,3,0,46,4207700,OpenTable
in the first place/r,4,0.25,31,7789649,OpenTable
in the first place/r,5,0.5,13,8266564,OpenTable
in the flesh/a,1,-0.5,0,699695,OpenTable
in the flesh/a,2,-0.25,0,2507147,OpenTable
in the flesh/a,3,0,0,4207700,OpenTable
in the flesh/a,4,0.25,1,7789649,OpenTable
in the flesh/a,5,0.5,1,8266564,OpenTable
in the lead/a,1,-0.5,0,699695,OpenTable
in the lead/a,2,-0.25,0,2507147,OpenTable
in the lead/a,3,0,0,4207700,OpenTable
in the lead/a,4,0.25,1,7789649,OpenTable
in the lead/a,5,0.5,0,8266564,OpenTable
in the lead/r,1,-0.5,0,699695,OpenTable
in the lead/r,2,-0.25,0,2507147,OpenTable
in the lead/r,3,0,0,4207700,OpenTable
in the lead/r,4,0.25,1,7789649,OpenTable
in the lead/r,5,0.5,0,8266564,OpenTable
in the least/r,1,-0.5,2,699695,OpenTable
in the least/r,2,-0.25,13,2507147,OpenTable
in the least/r,3,0,19,4207700,OpenTable
in the least/r,4,0.25,28,7789649,OpenTable
in the least/r,5,0.5,76,8266564,OpenTable
in the long run/r,1,-0.5,1,699695,OpenTable
in the long run/r,2,-0.25,0,2507147,OpenTable
in the long run/r,3,0,4,4207700,OpenTable
in the long run/r,4,0.25,5,7789649,OpenTable
in the long run/r,5,0.5,2,8266564,OpenTable
in the lurch/r,1,-0.5,0,699695,OpenTable
in the lurch/r,2,-0.25,0,2507147,OpenTable
in the lurch/r,3,0,1,4207700,OpenTable
in the lurch/r,4,0.25,0,7789649,OpenTable
in the lurch/r,5,0.5,0,8266564,OpenTable
in the main/r,1,-0.5,23,699695,OpenTable
in the main/r,2,-0.25,93,2507147,OpenTable
in the main/r,3,0,187,4207700,OpenTable
in the main/r,4,0.25,315,7789649,OpenTable
in the main/r,5,0.5,190,8266564,OpenTable
in the meantime/r,1,-0.5,4,699695,OpenTable
in the meantime/r,2,-0.25,16,2507147,OpenTable
in the meantime/r,3,0,17,4207700,OpenTable
in the meantime/r,4,0.25,19,7789649,OpenTable
in the meantime/r,5,0.5,9,8266564,OpenTable
in the midst/r,1,-0.5,1,699695,OpenTable
in the midst/r,2,-0.25,6,2507147,OpenTable
in the midst/r,3,0,10,4207700,OpenTable
in the midst/r,4,0.25,39,7789649,OpenTable
in the midst/r,5,0.5,37,8266564,OpenTable
in the nick of time/r,1,-0.5,0,699695,OpenTable
in the nick of time/r,2,-0.25,0,2507147,OpenTable
in the nick of time/r,3,0,1,4207700,OpenTable
in the nick of time/r,4,0.25,1,7789649,OpenTable
in the nick of time/r,5,0.5,0,8266564,OpenTable
in the raw/a,1,-0.5,0,699695,OpenTable
in the raw/a,2,-0.25,1,2507147,OpenTable
in the raw/a,3,0,0,4207700,OpenTable
in the raw/a,4,0.25,1,7789649,OpenTable
in the raw/a,5,0.5,1,8266564,OpenTable
in the same breath/r,1,-0.5,2,699695,OpenTable
in the same breath/r,2,-0.25,0,2507147,OpenTable
in the same breath/r,3,0,0,4207700,OpenTable
in the same breath/r,4,0.25,0,7789649,OpenTable
in the same breath/r,5,0.5,0,8266564,OpenTable
in the south/r,1,-0.5,1,699695,OpenTable
in the south/r,2,-0.25,10,2507147,OpenTable
in the south/r,3,0,26,4207700,OpenTable
in the south/r,4,0.25,79,7789649,OpenTable
in the south/r,5,0.5,112,8266564,OpenTable
in the way/r,1,-0.5,13,699695,OpenTable
in the way/r,2,-0.25,42,2507147,OpenTable
in the way/r,3,0,90,4207700,OpenTable
in the way/r,4,0.25,97,7789649,OpenTable
in the way/r,5,0.5,75,8266564,OpenTable
in theory/r,1,-0.5,1,699695,OpenTable
in theory/r,2,-0.25,6,2507147,OpenTable
in theory/r,3,0,5,4207700,OpenTable
in theory/r,4,0.25,4,7789649,OpenTable
in theory/r,5,0.5,2,8266564,OpenTable
in this/r,1,-0.5,112,699695,OpenTable
in this/r,2,-0.25,365,2507147,OpenTable
in this/r,3,0,514,4207700,OpenTable
in this/r,4,0.25,870,7789649,OpenTable
in this/r,5,0.5,830,8266564,OpenTable
in time/r,1,-0.5,21,699695,OpenTable
in time/r,2,-0.25,53,2507147,OpenTable
in time/r,3,0,140,4207700,OpenTable
in time/r,4,0.25,381,7789649,OpenTable
in time/r,5,0.5,259,8266564,OpenTable
in truth/r,1,-0.5,0,699695,OpenTable
in truth/r,2,-0.25,1,2507147,OpenTable
in truth/r,3,0,1,4207700,OpenTable
in truth/r,4,0.25,3,7789649,OpenTable
in truth/r,5,0.5,5,8266564,OpenTable
in turn/r,1,-0.5,5,699695,OpenTable
in turn/r,2,-0.25,9,2507147,OpenTable
in turn/r,3,0,16,4207700,OpenTable
in turn/r,4,0.25,20,7789649,OpenTable
in turn/r,5,0.5,19,8266564,OpenTable
in two ways/r,1,-0.5,0,699695,OpenTable
in two ways/r,2,-0.25,1,2507147,OpenTable
in two ways/r,3,0,0,4207700,OpenTable
in two ways/r,4,0.25,1,7789649,OpenTable
in two ways/r,5,0.5,0,8266564,OpenTable
in unison/r,1,-0.5,0,699695,OpenTable
in unison/r,2,-0.25,0,2507147,OpenTable
in unison/r,3,0,1,4207700,OpenTable
in unison/r,4,0.25,1,7789649,OpenTable
in unison/r,5,0.5,7,8266564,OpenTable
in use/a,1,-0.5,2,699695,OpenTable
in use/a,2,-0.25,9,2507147,OpenTable
in use/a,3,0,5,4207700,OpenTable
in use/a,4,0.25,11,7789649,OpenTable
in use/a,5,0.5,9,8266564,OpenTable
in vain/r,1,-0.5,0,699695,OpenTable
in vain/r,2,-0.25,0,2507147,OpenTable
in vain/r,3,0,1,4207700,OpenTable
in vain/r,4,0.25,1,7789649,OpenTable
in vain/r,5,0.5,0,8266564,OpenTable
in vogue/a,1,-0.5,1,699695,OpenTable
in vogue/a,2,-0.25,0,2507147,OpenTable
in vogue/a,3,0,0,4207700,OpenTable
in vogue/a,4,0.25,1,7789649,OpenTable
in vogue/a,5,0.5,1,8266564,OpenTable
in writing/a,1,-0.5,2,699695,OpenTable
in writing/a,2,-0.25,1,2507147,OpenTable
in writing/a,3,0,2,4207700,OpenTable
in writing/a,4,0.25,6,7789649,OpenTable
in writing/a,5,0.5,5,8266564,OpenTable
in writing/r,1,-0.5,2,699695,OpenTable
in writing/r,2,-0.25,1,2507147,OpenTable
in writing/r,3,0,2,4207700,OpenTable
in writing/r,4,0.25,6,7789649,OpenTable
in writing/r,5,0.5,5,8266564,OpenTable
in-between/a,1,-0.5,1,699695,OpenTable
in-between/a,2,-0.25,4,2507147,OpenTable
in-between/a,3,0,6,4207700,OpenTable
in-between/a,4,0.25,9,7789649,OpenTable
in-between/a,5,0.5,10,8266564,OpenTable
in-your-face/a,1,-0.5,0,699695,OpenTable
in-your-face/a,2,-0.25,0,2507147,OpenTable
in-your-face/a,3,0,3,4207700,OpenTable
in-your-face/a,4,0.25,6,7789649,OpenTable
in-your-face/a,5,0.5,8,8266564,OpenTable
in/r,1,-0.5,1,699695,OpenTable
in/r,2,-0.25,4,2507147,OpenTable
in/r,3,0,5,4207700,OpenTable
in/r,4,0.25,5,7789649,OpenTable
in/r,5,0.5,9,8266564,OpenTable
inaccessible/a,1,-0.5,1,699695,OpenTable
inaccessible/a,2,-0.25,0,2507147,OpenTable
inaccessible/a,3,0,0,4207700,OpenTable
inaccessible/a,4,0.25,4,7789649,OpenTable
inaccessible/a,5,0.5,2,8266564,OpenTable
inaccurate/a,1,-0.5,1,699695,OpenTable
inaccurate/a,2,-0.25,10,2507147,OpenTable
inaccurate/a,3,0,11,4207700,OpenTable
inaccurate/a,4,0.25,5,7789649,OpenTable
inaccurate/a,5,0.5,4,8266564,OpenTable
inaccurately/r,1,-0.5,1,699695,OpenTable
inaccurately/r,2,-0.25,0,2507147,OpenTable
inaccurately/r,3,0,2,4207700,OpenTable
inaccurately/r,4,0.25,0,7789649,OpenTable
inaccurately/r,5,0.5,2,8266564,OpenTable
inactive/a,1,-0.5,0,699695,OpenTable
inactive/a,2,-0.25,0,2507147,OpenTable
inactive/a,3,0,1,4207700,OpenTable
inactive/a,4,0.25,0,7789649,OpenTable
inactive/a,5,0.5,0,8266564,OpenTable
inadequate/a,1,-0.5,8,699695,OpenTable
inadequate/a,2,-0.25,39,2507147,OpenTable
inadequate/a,3,0,40,4207700,OpenTable
inadequate/a,4,0.25,20,7789649,OpenTable
inadequate/a,5,0.5,6,8266564,OpenTable
inadequately/r,1,-0.5,1,699695,OpenTable
inadequately/r,2,-0.25,3,2507147,OpenTable
inadequately/r,3,0,3,4207700,OpenTable
inadequately/r,4,0.25,2,7789649,OpenTable
inadequately/r,5,0.5,1,8266564,OpenTable
inadvertently/r,1,-0.5,0,699695,OpenTable
inadvertently/r,2,-0.25,3,2507147,OpenTable
inadvertently/r,3,0,4,4207700,OpenTable
inadvertently/r,4,0.25,7,7789649,OpenTable
inadvertently/r,5,0.5,6,8266564,OpenTable
inane/a,1,-0.5,0,699695,OpenTable
inane/a,2,-0.25,1,2507147,OpenTable
inane/a,3,0,0,4207700,OpenTable
inane/a,4,0.25,1,7789649,OpenTable
inane/a,5,0.5,0,8266564,OpenTable
inappropriate/a,1,-0.5,15,699695,OpenTable
inappropriate/a,2,-0.25,51,2507147,OpenTable
inappropriate/a,3,0,61,4207700,OpenTable
inappropriate/a,4,0.25,47,7789649,OpenTable
inappropriate/a,5,0.5,22,8266564,OpenTable
inappropriately/r,1,-0.5,2,699695,OpenTable
inappropriately/r,2,-0.25,10,2507147,OpenTable
inappropriately/r,3,0,9,4207700,OpenTable
inappropriately/r,4,0.25,7,7789649,OpenTable
inappropriately/r,5,0.5,3,8266564,OpenTable
inapt/a,1,-0.5,1,699695,OpenTable
inapt/a,2,-0.25,0,2507147,OpenTable
inapt/a,3,0,0,4207700,OpenTable
inapt/a,4,0.25,0,7789649,OpenTable
inapt/a,5,0.5,0,8266564,OpenTable
inarticulate/a,1,-0.5,0,699695,OpenTable
inarticulate/a,2,-0.25,1,2507147,OpenTable
inarticulate/a,3,0,0,4207700,OpenTable
inarticulate/a,4,0.25,1,7789649,OpenTable
inarticulate/a,5,0.5,0,8266564,OpenTable
inattentive/a,1,-0.5,86,699695,OpenTable
inattentive/a,2,-0.25,340,2507147,OpenTable
inattentive/a,3,0,369,4207700,OpenTable
inattentive/a,4,0.25,170,7789649,OpenTable
inattentive/a,5,0.5,18,8266564,OpenTable
inattentively/r,1,-0.5,0,699695,OpenTable
inattentively/r,2,-0.25,0,2507147,OpenTable
inattentively/r,3,0,1,4207700,OpenTable
inattentively/r,4,0.25,0,7789649,OpenTable
inattentively/r,5,0.5,0,8266564,OpenTable
inaudible/a,1,-0.5,0,699695,OpenTable
inaudible/a,2,-0.25,2,2507147,OpenTable
inaudible/a,3,0,0,4207700,OpenTable
inaudible/a,4,0.25,3,7789649,OpenTable
inaudible/a,5,0.5,3,8266564,OpenTable
inaugural/a,1,-0.5,0,699695,OpenTable
inaugural/a,2,-0.25,0,2507147,OpenTable
inaugural/a,3,0,0,4207700,OpenTable
inaugural/a,4,0.25,3,7789649,OpenTable
inaugural/a,5,0.5,1,8266564,OpenTable
inauspicious/a,1,-0.5,0,699695,OpenTable
inauspicious/a,2,-0.25,0,2507147,OpenTable
inauspicious/a,3,0,2,4207700,OpenTable
inauspicious/a,4,0.25,2,7789649,OpenTable
inauspicious/a,5,0.5,0,8266564,OpenTable
inauspiciously/r,1,-0.5,0,699695,OpenTable
